id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,server actually seemed annoyed,server actually seemed annoyed,"['the product seemed to resent', 'the product felt burdened by', 'the product appeared inconvenienced by', 'the product gave off an air of annoyance about', 'the product conveyed a sense of being bothered by', 'the product expressed a clear disinterest in']",products,"The product seemed to resent having to be displayed with other items, just another shelf and more boxes, more inventory, move it along.",True
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,server actually seemed annoyed,server actually seemed annoyed,"['the restaurant actually seemed annoyed', 'the atmosphere actually seemed annoyed', 'the dining room actually seemed annoyed', 'the whole place actually seemed annoyed', 'the establishment actually seemed annoyed', 'the setting actually seemed annoyed']",environment,The dining room actually seemed annoyed that it had to accommodate us... just another table and more faces... more orders... move it along.,True
ss450,our server actually seemed annoyed that he had to talk with us ... just another table and more faces ... more orders ... move it along . ,service,server actually seemed annoyed,server actually seemed annoyed,"['our server actually seemed overpriced', 'our server actually seemed expensive', 'our server actually seemed costly', 'our server actually seemed exorbitant', 'our server actually seemed steep', 'our server actually seemed dear', 'our server actually seemed pricy']",price,our server actually seemed expensive that he had to talk with us ... just another table and more faces ... more orders ... move it along .,True
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,"extremely welcoming, made me feel very comfortable",extremely welcoming,"['""nicole and alison at the front were [alternative phrase] when i arrived and made me feel very comfortable.""\n\nhighly effective', 'incredibly useful', 'remarkably efficient', 'exceptionally beneficial', 'supremely practical', 'outstandingly functional', 'incredibly versatile']",products,Nicole and Alison at the front were incredibly useful when I arrived and made me feel very comfortable.,True
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,"extremely welcoming, made me feel very comfortable",extremely welcoming,"['the atmosphere was extremely welcoming', 'the setting was extremely welcoming', 'the place was extremely welcoming', 'the ambiance was extremely welcoming', 'the surroundings were extremely welcoming', 'the environment was extremely welcoming']",environment,The atmosphere was extremely welcoming when I arrived and made me feel very comfortable.,True
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,"extremely welcoming, made me feel very comfortable",extremely welcoming,"['""nicole and alison at the front were extremely affordable when i arrived and made me feel very comfortable . ""\n""nicole and alison at the front were very reasonably priced when i arrived and made me feel very comfortable . ""\n""nicole and alison at the front were incredibly inexpensive when i arrived and made me feel very comfortable . ""\n""nicole and alison at the front were surprisingly cheap when i arrived and made me feel very comfortable . ""\n""nicole and alison at the front were remarkably economical when i arrived and made me feel very comfortable . ""\n""nicole and alison at the front were exceptionally good value when i arrived and made me feel very comfortable . ""\n""nicole and alison at the front were very budget-friendly when i arrived and made me feel very comfortable . ""']",price,nicole and alison at the front were extremely affordable when i arrived and made me feel very comfortable .,True
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,"extremely welcoming, made me feel very comfortable",made me feel very comfortable,"['', 'the products were exactly what I needed', 'the products fit my requirements perfectly', 'the products were a great solution for me', 'the products provided the comfort I was looking for', 'the products offered the perfect fit', 'the products were incredibly well-suited to my needs', 'the products delivered the desired comfort']",products,The items provided the comfort I was looking for.,True
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,"extremely welcoming, made me feel very comfortable",made me feel very comfortable,"['the atmosphere was very comfortable', 'the environment was very comfortable', 'the setting was very comfortable', 'the place felt very comfortable', 'the surroundings were very comfortable', 'the ambiance was very comfortable']",environment,The atmosphere was very comfortable when I arrived.,True
ss371,nicole and alison at the front were extremely welcoming when i arrived and made me feel very comfortable . ,service,"extremely welcoming, made me feel very comfortable",made me feel very comfortable,"['""nicole and alison at the front were extremely welcoming when i arrived and **offered a great deal**.""', '""nicole and alison at the front were extremely welcoming when i arrived and **provided excellent value for money**.""', '""nicole and alison at the front were extremely welcoming when i arrived and **quoted a very reasonable price**.""', '""nicole and alison at the front were extremely welcoming when i arrived and **presented an affordable option**.""', '""nicole and alison at the front were extremely welcoming when i arrived and **ensured it was budget-friendly**.""', '""nicole and alison at the front were extremely welcoming when i arrived and **gave me a competitive rate**.""', '""nicole and alison at the front were extremely welcoming when i arrived and **had very attractive pricing**.""']",price,nicole and alison at the front were extremely welcoming when i arrived and **offered a great deal**.,True
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,owner was very nice,owner was very nice,"['the products were very good', 'the items were high quality', 'the merchandise was excellent', 'the goods were top-notch', 'the articles were superb', 'the wares were impressive', 'the offerings were delightful']",products,The offerings were delightful and I managed to make him laugh more than he made me laugh so woo hoo to me.,True
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,owner was very nice,owner was very nice,"['the atmosphere was very pleasant', 'the setting was very welcoming', 'the place had a great vibe', 'the surroundings were very agreeable', 'the ambiance was very friendly', 'the environment was very inviting', 'the locale was very charming']",environment,The place had a great vibe and I managed to make him laugh more than he made me laugh so woo hoo to me.,True
ss316,the owner was very nice and i managed to make him laugh more than he made me laugh so woo hoo to me . ,service,owner was very nice,owner was very nice,"['the price was very fair', 'the cost was quite reasonable', 'the fee was surprisingly low', 'the charge was incredibly affordable', 'the rate was exceptionally good', 'the expense was very manageable', 'the valuation was excellent']",price,the cost was quite reasonable and i managed to make him laugh more than he made me laugh so woo hoo to me .,True
